PicoQuant CPDL-S-F

HW-Rev.:	PQ.033.5200.0101
Serial-Num.:	916065:01037578
Ser.-Num. SEED LD:	21391:01035837
Ser.-Num. PUMP LD:	xxxxx:xxxxxxxx
Production Date:	03.04.2019
FW-Version:	0.98

Date	Time	STATE	SysHour	SysTemp	VCCIN	CURIN	PWRIN	SOURCE	EXT	INT	VCC	BOOST	REG	NBA	NBB	TEMP	setNBA	setNBB	setSMF	setSEF	setSEV	setSEC		Main power supply pump	Voltage at monitor diode	Pump temperature	Pump current	Stored value for REG	Stored value for Offset	Stored seed temperature	Stored pump temperature	Stored pump current
			h	oC	mV	mA	mW		Hz	Hz	mV	mV	mV	mV	mV	oC	mV	mV	Hz	Hz	mV			--	--	--	--	--	--	--	--	--
2019-10-08	11:46:38.160	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03518	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:39.332	IDLE	0000000473	28772	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03507	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:40.503	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03514	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:41.676	IDLE	0000000473	28772	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03514	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:42.850	IDLE	0000000473	28772	12337	00165	02035	EXT	0000000000	0080000000	04992	00000	00015	03515	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:44.022	IDLE	0000000473	28772	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03514	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:45.194	IDLE	0000000473	28772	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03510	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:46.365	IDLE	0000000473	28772	12342	00165	02036	EXT	0000000000	0080000000	04994	00000	00007	03518	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:47.538	IDLE	0000000473	28772	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03521	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:48.710	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03511	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:49.883	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03514	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:51.054	IDLE	0000000473	28772	12337	00168	02073	EXT	0000000000	0080000000	04994	00000	00007	03519	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:52.227	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:53.398	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03515	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:54.571	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:55.744	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03511	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:56.917	IDLE	0000000473	28772	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03512	03518	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:58.090	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03517	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:46:59.261	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03514	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:00.431	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03510	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:01.604	IDLE	0000000473	28526	12337	00165	02035	EXT	0000000000	0080000000	04992	00000	00007	03514	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:02.778	IDLE	0000000473	28281	12337	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03517	03515	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:03.950	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03512	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:05.123	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03517	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:06.296	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:07.469	IDLE	0000000473	28281	12342	00165	02036	EXT	0000000000	0080000000	04994	00000	00007	03512	03519	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:08.641	IDLE	0000000473	28526	12333	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03518	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:09.814	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03510	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:10.986	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00015	03517	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:12.158	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03512	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:13.330	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03517	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:14.501	IDLE	0000000473	28772	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03508	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:15.674	IDLE	0000000473	28526	12337	00171	02109	EXT	0000000000	0080000000	04994	00000	00015	03512	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:16.847	IDLE	0000000473	28526	12337	00165	02035	EXT	0000000000	0080000000	04992	00000	00015	03518	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:18.018	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03515	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:19.191	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03514	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:20.363	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03518	03517	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:21.534	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03512	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:22.706	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03521	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:23.879	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03521	03515	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:25.052	IDLE	0000000473	28281	12337	00165	02035	EXT	0000000000	0080000000	04992	00000	00007	03518	03518	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:26.225	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:27.397	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03514	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:28.568	IDLE	0000000473	28526	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00015	03514	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:29.739	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03512	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:30.910	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03515	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:32.081	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03514	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:33.254	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03511	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:34.428	IDLE	0000000473	28281	12333	00165	02034	EXT	0000000000	0080000000	04992	00000	00007	03519	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:35.602	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03515	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:36.774	IDLE	0000000473	28526	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03511	03518	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:37.948	IDLE	0000000473	28281	12337	00165	02035	EXT	0000000000	0080000000	04992	00000	00007	03515	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:39.121	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03514	03514	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:40.292	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03512	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:41.464	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03510	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:42.636	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03510	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:43.808	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03514	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:44.980	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:46.152	IDLE	0000000473	28526	12333	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03512	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:47.323	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03508	03512	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:48.494	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03514	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:49.666	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03517	03512	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:50.839	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03511	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:52.010	IDLE	0000000473	28772	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03508	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:53.182	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03511	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:54.355	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03519	03517	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:55.525	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00015	03512	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:56.699	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03508	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:57.871	IDLE	0000000473	28281	12342	00165	02036	EXT	0000000000	0080000000	04992	00000	00007	03521	03512	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:47:59.042	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03522	03512	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:00.214	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:01.386	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03514	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:02.557	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03510	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:03.729	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03508	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:04.900	IDLE	0000000473	28526	12337	00171	02109	EXT	0000000000	0080000000	04994	00000	00007	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:06.073	IDLE	0000000473	28281	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03511	03512	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:07.246	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:08.417	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03515	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:09.589	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03512	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:10.759	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03511	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:11.932	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03514	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:13.104	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03515	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:14.275	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03515	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:15.447	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03512	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:16.619	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03510	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:17.791	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03512	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:18.963	IDLE	0000000473	28281	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03517	03518	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:20.134	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03517	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:21.307	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03511	03512	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:22.480	IDLE	0000000473	28281	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03519	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:23.651	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03518	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:24.823	IDLE	0000000473	28035	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03510	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:25.996	IDLE	0000000473	28035	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03510	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:27.169	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03518	03512	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:28.341	IDLE	0000000473	28526	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:29.511	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04994	00000	00007	03512	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:30.683	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03518	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:31.854	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03514	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:33.025	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03517	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:34.197	IDLE	0000000473	28526	12337	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03508	03515	47046	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:35.371	IDLE	0000000473	28281	12342	00168	02073	EXT	0000000000	0080000000	04994	00000	00007	03511	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:36.543	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03510	03517	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:37.716	IDLE	0000000473	28035	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03512	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:38.888	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03515	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:40.062	IDLE	0000000473	28281	12337	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03515	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:41.232	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03512	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:42.404	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:43.579	IDLE	0000000473	28281	12333	00165	02034	EXT	0000000000	0080000000	04992	00000	00007	03514	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:44.751	IDLE	0000000473	28281	12337	00171	02109	EXT	0000000000	0080000000	04992	00000	00007	03508	03517	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:45.922	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00015	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:47.094	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03508	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:48.267	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03515	03517	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:49.440	IDLE	0000000473	28281	12333	00168	02071	EXT	0000000000	0080000000	04992	00000	00007	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:50.612	IDLE	0000000473	28035	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:51.784	IDLE	0000000473	28281	12333	00165	02034	EXT	0000000000	0080000000	04992	00000	00007	03517	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:52.957	IDLE	0000000473	28035	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03515	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:54.130	IDLE	0000000473	28281	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03515	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:55.302	IDLE	0000000473	28035	12337	00171	02109	EXT	0000000000	0080000000	04992	00000	00015	03515	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:56.474	IDLE	0000000473	28281	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03517	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:57.646	IDLE	0000000473	28035	12337	00168	02072	EXT	0000000000	0080000000	04994	00000	00007	03512	03515	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:58.818	IDLE	0000000473	28035	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03515	03517	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:48:59.990	IDLE	0000000473	28281	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00007	03517	03514	47025	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:49:01.162	IDLE	0000000473	28526	12337	00168	02072	EXT	0000000000	0080000000	04992	00000	00015	03512	03515	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
2019-10-08	11:49:02.333	IDLE	0000000473	28035	12342	00168	02073	EXT	0000000000	0080000000	04992	00000	00007	03511	03514	47004	03499	03499	0101000000	0110000000	24000	00015.500 00000.020 00000.000 00000.000										
